gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3858468239																										122409964										http://creativecommons.org/licenses/by-nc/4.0/			2022-11-29T03:55:52Z			https://www.inaturalist.org/observations/122409964					Pete Lypkie												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/122409964	122409964		Pete Lypkie																																	2022-06-18T12:37:00-07:00	12:37:00-07:00						2022/06/18 12:37 PM																CA	British Columbia				Central Vancouver, Vancouver, BC, Canada												49.3040719607	-123.1375147919	EPSG:4326	81																																		271287646				Pete Lypkie		2022-06-19T01:44:31Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3858426466																										120214804										http://creativecommons.org/licenses/by-nc/4.0/			2022-06-22T03:26:12Z			https://www.inaturalist.org/observations/120214804					nelsonattenborough												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/120214804	120214804		nelsonattenborough																																	2021-06-15							2021-06-15																CA	British Columbia				Vancouver, BC V5Y, Canada												49.2402297825	-123.1146909669	EPSG:4326	128																																		266882374				nelsonattenborough		2022-06-04T19:59:06Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3858383966																										120912493										http://creativecommons.org/licenses/by-nc/4.0/			2022-06-09T03:59:41Z			https://www.inaturalist.org/observations/120912493					utta gagel												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/120912493	120912493		utta gagel																						Frame from wildlife camera video											2022-03-07T06:41:00-08:00	06:41:00-08:00						2022/03/07 6:41 AM																CA	British Columbia				Burnaby, BC, Canada												49.2387332086	-122.8973811155	EPSG:4326	31																																		268276059				utta gagel		2022-06-09T03:41:45Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3858351608																										119278512										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-29T18:07:12Z			https://www.inaturalist.org/observations/119278512					ms9571												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/119278512	119278512		ms9571																																	2022-05-13T12:12:06-07:00	12:12:06-07:00						2022-05-13 11:12:06-08:00																CA	British Columbia				iona beach bc												49.216843	-123.204917	EPSG:4326	1087																																		264992001				ms9571		2022-05-29T17:52:57Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3821942921																										54989871@OBS										CC BY-NC 4.0			2012/07/13			https://data.biodiversitydata.nl/obsint/observation/OBS.54989871					Stichting Observation International													Observations			HumanObservation				https://observation.org/observation/54989871	OBS.54989871		User 851		1			undetermined	unknown																											2010-06-20																						CA	Canada				Canada - E.C. Manning/Cascade Provincial Park													49.099835	-120.763339	WGS84	100																																																				Canis latrans							Animalia|Canidae	Animalia				Canidae									species			Coyote				
3802690250																										118324349										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-23T05:28:16Z			https://www.inaturalist.org/observations/118324349					narbuckle												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/118324349	118324349		narbuckle																																	2022-05-22T09:23:11-07:00	09:23:11-07:00						2022-05-22 09:23:11-07:00																CA	British Columbia				Rutland North, Kelowna, BC, CA												49.8925805943	-119.3352479043	EPSG:4326	373																																		263007958				narbuckle		2022-05-23T04:49:23Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3802686724																										118281013										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-23T18:26:06Z			https://www.inaturalist.org/observations/118281013					Sean Vanderluit												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/118281013	118281013		Sean Vanderluit																																	2022-05-22T07:58:00-07:00	07:58:00-07:00						2022/05/22 7:58 AM																CA	British Columbia				Richmond, BC, Canada												49.214662352	-123.2113576145	EPSG:4326	31																																		262922094				Sean Vanderluit		2022-05-22T22:40:07Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3802663004																										118456199										http://creativecommons.org/licenses/by/4.0/			2022-05-24T02:51:23Z			https://www.inaturalist.org/observations/118456199					Rand Rudland												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/118456199	118456199		Rand Rudland																						stalking someone wary Mallards											2022-05-23T06:37:00-07:00	06:37:00-07:00						2022/05/23 6:37 AM																CA	British Columbia				Wilson Creek Estuary, Sechelt, BC, Canada												49.4374403587	-123.7112231373	EPSG:4326	167																																		263287165				Rand Rudland		2022-05-24T01:04:56Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3802611151																										118320458										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-23T04:09:39Z			https://www.inaturalist.org/observations/118320458					Sean Vanderluit												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/118320458	118320458		Sean Vanderluit																																	2022-05-22T13:40:00-07:00	13:40:00-07:00						2022/05/22 1:40 PM																CA	British Columbia				Richmond, BC, Canada												49.1931199544	-123.1507842232	EPSG:4326	971																																		263000043				Sean Vanderluit		2022-05-23T04:02:51Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3802364068																										118724869										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-26T01:11:03Z			https://www.inaturalist.org/observations/118724869					Jason Stovin												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/118724869	118724869		Jason Stovin																																	2022-05-25T12:42:00-07:00	12:42:00-07:00						2022/05/25 12:42 PM																CA	British Columbia				Hope, BC, Canada												49.3697439588	-121.506742004	EPSG:4326	61																																		263883303				Jason Stovin		2022-05-26T01:05:02Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3802306242																										118571974										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-24T22:13:48Z			https://www.inaturalist.org/observations/118571974					Jodi Forster												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/118571974	118571974		Jodi Forster																																	2022-05-23T11:42:00-07:00	11:42:00-07:00						2022/05/23 11:42 AM																CA	British Columbia				Okanagan-Similkameen, BC, Canada												49.4862981668	-119.6150326043	EPSG:4326	15																																		263548262				Jodi Forster		2022-05-24T21:42:01Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3802299165																										118793818										http://creativecommons.org/licenses/by-nc/4.0/			2022-06-19T23:03:04Z			https://www.inaturalist.org/observations/118793818					yifanyc												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/118793818	118793818		yifanyc																																	2021-05-14T21:34:57-07:00	21:34:57-07:00						2021-05-14 21:34:57																CA	British Columbia				Greenville, BC V0J 1X0, Canada												54.979669	-129.0004729722	EPSG:4326																																			264037665				yifanyc		2022-05-26T15:42:33Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3784872659																										117548045										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-18T16:37:27Z			https://www.inaturalist.org/observations/117548045					pel												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/117548045	117548045		pel																																	2022-05-16T20:10:13-07:00	20:10:13-07:00						2022-05-16 20:10:13-07:00																CA	British Columbia				Blackcomb Way, Whistler, BC, CA												50.1169805	-122.9485166667	EPSG:4326	4																																		261457709				sammcdicken		2022-05-18T04:06:52Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3784818581																										117531079										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-19T20:53:23Z			https://www.inaturalist.org/observations/117531079					FreckLes												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/117531079	117531079		FreckLes																																	2019-03-20T10:40:00-07:00	10:40:00-07:00						2019/03/20 10:40 AM																CA	British Columbia				McKinley, Kelowna, BC, Canada												49.9414263468	-119.4097259985	EPSG:4326	180																																		261416549				FreckLes		2022-05-18T00:59:11Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3784760825																										117260405										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-17T14:57:36Z			https://www.inaturalist.org/observations/117260405					Em												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/117260405	117260405		Em																						Found by the side of the road. It looked young.											2022-05-15T16:23:45-07:00	16:23:45-07:00						2022-05-15 16:23:45																CA	British Columbia				Chilliwack, BC V2R 1C8, Canada												49.1154744777	-121.9564242661	EPSG:4326	174																																		260751040				Em		2022-05-16T03:31:38Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3784723042																										117193870										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-15T20:47:24Z			https://www.inaturalist.org/observations/117193870					Maleen Mund												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 26550m at the request of the observer			https://www.inaturalist.org/observations/117193870	117193870		Maleen Mund																																	2022-05-06T15:57:00-07:00	15:57:00-07:00						2022/05/06 3:57 PM																CA	British Columbia				Greater Vancouver, CA-BC, CA												49.3768748937	-123.1737633307	EPSG:4326	26550																																		260616549				Maleen Mund		2022-05-15T19:41:09Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3784712296																										117518882										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-25T20:21:43Z			https://www.inaturalist.org/observations/117518882					FreckLes												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/117518882	117518882		FreckLes																																	2019-02-06T15:08:00-08:00	15:08:00-08:00						2019/02/06 3:08 PM																CA	British Columbia				McKinley, Kelowna, BC, Canada												49.9384931007	-119.4096178263	EPSG:4326	392																																		261392047				FreckLes		2022-05-17T23:13:11Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3784696796																										116984901										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-18T01:23:08Z			https://www.inaturalist.org/observations/116984901					Jodi Forster												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/116984901	116984901		Jodi Forster																																	2022-05-12T17:01:00-07:00	17:01:00-07:00						2022/05/12 5:01 PM																CA	British Columbia				Okanagan-Similkameen, BC, Canada												49.4870619095	-119.6172922393	EPSG:4326	31																																		260175664				Jodi Forster		2022-05-14T15:43:45Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
